id,score,label
tt0094602,0.5125263235915404,0
tt0488120,0.6977568191537403,0
tt0099165,0.9000801072418433,0
tt0371724,0.22532172720419968,0
tt0372784,0.4060254257511288,0
tt0113189,0.4459413940032242,0
tt0118971,0.536340499826814,0
tt0088146,0.715863273672418,1
tt0113243,0.39043580491170005,0
tt1046947,0.6546697702300374,0
tt1201607,0.5125263235915404,0
tt1130080,0.7460964183816468,0
tt0040636,0.1073049121503813,1
tt0220506,0.20245660178417027,0
tt0113198,0.20245660178417027,0
tt0266489,0.20965691740962217,0
tt0132910,0.3004888270099652,0
tt1045772,0.5582805047085247,0
tt0076759,0.705388793715278,1
tt0815236,0.7168990679159265,0
tt0117891,0.4631799279651294,0
tt0118956,0.2590519376556091,0
tt0118884,0.4982407943391537,0
tt0103644,0.3004888270099652,0
tt0086122,0.715863273672418,0
tt0108200,0.25376766029746306,0
tt0113497,0.20245660178417027,0
tt0387877,0.7217363379691629,0
tt0303593,0.4060254257511288,0
tt0099892,0.6496872764927408,0
tt0094721,0.295551568170874,0
tt0305206,0.7460964183816468,1
tt0253474,0.814451689071204,1
tt1212419,0.536340499826814,0
tt0369339,0.25376766029746306,0
tt0293508,0.4685249565544135,0
tt1231277,0.49422088352155663,0
tt0120812,0.4459413940032242,0
tt0106598,0.23433778791009163,0
tt0109288,0.4275502761075753,0
tt0468569,0.30626681742495837,0
tt0335119,0.6599444127697517,0
tt0116695,0.39043580491170005,1
tt0113253,0.20245660178417027,0
tt0114709,0.5156195889421263,1
tt1193138,0.4060254257511288,1
tt0359013,0.20245660178417027,0
tt0070379,0.5156195889421263,0
tt1615147,0.37726112591875843,1
tt0102975,0.5489393823248245,0
tt0102494,0.4060254257511288,0
tt0027996,0.9183722425428843,1
tt0974661,0.39043580491170005,0
tt0175142,0.20245660178417027,0
tt0114436,0.42575056727006616,0
tt0056412,0.4060254257511288,0
tt0118842,0.14949222174675547,0
tt1216492,0.4275502761075753,0
tt0096446,0.21713465877887017,0
tt0111280,0.4685249565544135,0
tt2347569,0.7168990679159265,0
tt0119488,0.5156195889421263,1
tt0246578,0.5307493976696108,0
tt0368447,0.3627290752469205,0
tt0088847,0.7392727009665235,0
tt0050083,0.7298811243675771,1
tt1037705,0.7140331320139013,0
tt0096895,0.5582805047085247,0
tt0338526,0.44142241252561853,0
tt0166276,0.18644683191088487,0
tt0404390,0.20965691740962217,0
tt0199753,0.20245660178417027,0
tt0035423,0.6051693257137981,0
tt0914837,0.22925022371471399,0
tt0178868,0.34251502715284243,0
tt0095765,0.7460964183816468,1
tt0338751,0.7036047916043752,1
tt0454082,0.20245660178417027,0
tt0074958,0.8144533248152525,1
tt0157503,0.3004888270099652,0
tt0082348,0.6712816654476473,0
tt1440728,0.5582805047085247,0
tt0096438,0.4982407943391537,0
tt0124298,0.25376766029746306,0
tt0099785,0.25376766029746306,0
tt0091875,0.25376766029746306,0
tt0120591,0.2416487670786688,0
tt0120915,0.4079980756796693,0
tt0097742,0.3194276162454581,0
tt0100403,0.37234800429715564,0
tt0111686,0.25376766029746306,0
tt0840361,0.536340499826814,0
tt1229822,0.5582805047085247,0
tt0091369,0.5307493976696108,0
tt0074812,0.28809966232804196,0
tt0053604,0.4275502761075753,1
tt1002561,0.487427059961353,0
tt0120188,0.34251502715284243,0
tt0436697,0.5985722449926121,1
tt0077416,0.705388793715278,1
tt0108330,0.772796690293182,0
tt0278504,0.20245660178417027,0
tt0079945,0.705388793715278,0
tt0780504,0.18644683191088487,0
tt0862846,0.18644683191088487,0
tt0086190,0.3004888270099652,0
tt0095016,0.19738998534010507,0
tt0349903,0.26407939259699653,0
tt1502404,0.295551568170874,0
tt0399295,0.705388793715278,0
tt0101889,0.5307493976696108,1
tt0057012,0.5489393823248245,1
tt0077405,0.34251502715284243,0
tt0091167,0.5582805047085247,1
tt0258153,0.1934984108571038,0
